albatross,new york,june 04
little grebe,missouri,june 05
vulture,maine,july 31
bald eagle,michigan,july 09
heron,missouri,april 28
shoebill,maine,august 12
heron,kansas,july 31
vulture,michigan,october 09
bald eagle,new york,april 22
albatross,kansas,september 04
common teal,new york,october 01
long-tailed duck,kansas,september 06
vulture,kansas,september 28
little grebe,maine,july 24
little grebe,maine,october 08
heron,new york,september 18
vulture,kentucky,may 14
flamingo,kentucky,august 10
little grebe,maine,august 21
bald eagle,michigan,june 30
vulture,kentucky,july 28
long-tailed duck,kansas,may 03
common teal,kentucky,july 20
flamingo,new york,may 12
shoebill,michigan,may 01
stork,maine,august 05
vulture,michigan,august 17
flamingo,kentucky,june 17
little grebe,kansas,may 01
little grebe,kentucky,october 21
common teal,kansas,june 06
long-tailed duck,kansas,september 27
common teal,kentucky,july 07
bald eagle,michigan,august 16
stork,kansas,august 05
bald eagle,kentucky,june 30
stork,michigan,july 09
heron,michigan,may 10
vulture,new york,july 13
long-tailed duck,new york,august 18
common teal,kentucky,april 02
flamingo,maine,july 03
long-tailed duck,new york,august 17
stork,michigan,september 22
stork,kentucky,august 03
flamingo,kentucky,june 17
long-tailed duck,maine,august 04
long-tailed duck,maine,august 15
shoebill,maine,september 20
bald eagle,kansas,july 14
stork,new york,may 26
stork,kentucky,august 28
common teal,new york,july 11
bald eagle,michigan,july 09
vulture,maine,may 08
little grebe,new york,august 22
long-tailed duck,maine,april 28
stork,maine,april 19
shoebill,maine,may 30
albatross,missouri,september 09
stork,new york,july 08
heron,kansas,july 09
vulture,maine,july 03
stork,new york,july 09
common teal,maine,june 29
heron,maine,june 03
albatross,kansas,september 15
long-tailed duck,kansas,august 24
common teal,missouri,july 29
bald eagle,new york,september 08
long-tailed duck,kentucky,july 09
vulture,kansas,september 02
common teal,new york,june 06
albatross,new york,july 12
bald eagle,michigan,may 14
stork,maine,october 07
shoebill,kansas,august 05
common teal,kansas,june 29
flamingo,missouri,may 28
common teal,kentucky,july 10
little grebe,kansas,november 01
common teal,missouri,july 04
stork,new york,july 25
flamingo,missouri,september 03
vulture,missouri,september 09
albatross,new york,october 11
stork,missouri,april 19
heron,new york,july 12
little grebe,missouri,july 28
vulture,kentucky,august 12
vulture,missouri,july 30
bald eagle,new york,august 16
flamingo,michigan,june 09
albatross,michigan,july 18
common teal,new york,august 04
vulture,maine,may 12
bald eagle,kansas,july 27
long-tailed duck,kansas,july 25
flamingo,kentucky,july 14
vulture,kansas,june 17
stork,new york,august 13
common teal,missouri,june 26
stork,michigan,july 20
shoebill,maine,july 17
little grebe,michigan,august 30
stork,michigan,june 13
flamingo,maine,september 07
flamingo,new york,august 06
common teal,kansas,july 01
long-tailed duck,missouri,september 05
heron,maine,july 31
albatross,missouri,october 06
little grebe,maine,october 11
flamingo,kentucky,november 04
bald eagle,kentucky,july 28
vulture,michigan,december 27
little grebe,kentucky,june 12
flamingo,kansas,june 06
shoebill,missouri,october 19
common teal,missouri,april 02
common teal,kansas,august 18
flamingo,new york,july 05
little grebe,michigan,september 30
vulture,kansas,may 30
bald eagle,missouri,july 14
shoebill,michigan,july 24
stork,michigan,july 07
stork,kansas,may 24
little grebe,new york,may 18
flamingo,missouri,may 09
stork,missouri,september 02
long-tailed duck,michigan,august 31
vulture,missouri,august 07
little grebe,michigan,july 09
heron,new york,august 29
albatross,michigan,august 25
vulture,missouri,july 20
heron,michigan,september 21
heron,missouri,july 02
common teal,kansas,august 17
common teal,kansas,may 14
stork,maine,july 14
shoebill,michigan,october 31
stork,maine,august 14
bald eagle,kansas,july 18
common teal,michigan,june 18
bald eagle,kentucky,august 02
common teal,michigan,october 12
little grebe,maine,june 19
shoebill,michigan,july 11
common teal,kentucky,june 28
stork,michigan,july 25
bald eagle,kentucky,june 30
stork,kentucky,june 27
heron,michigan,august 28
heron,new york,june 16
flamingo,kentucky,may 17
common teal,kentucky,august 22
little grebe,missouri,october 17
flamingo,michigan,june 22
little grebe,michigan,october 08
heron,new york,july 18
common teal,kentucky,july 13
bald eagle,maine,july 26
long-tailed duck,missouri,september 14
shoebill,kentucky,august 03
albatross,michigan,july 18
heron,kentucky,july 18
vulture,kansas,may 20
stork,kentucky,july 01
long-tailed duck,missouri,may 20
vulture,missouri,august 21
long-tailed duck,missouri,may 28
stork,missouri,august 15
little grebe,maine,may 05
heron,kansas,april 06
albatross,kansas,september 19
vulture,michigan,august 16
albatross,kentucky,june 13
shoebill,kansas,june 24
shoebill,michigan,september 01
little grebe,new york,may 09
stork,kansas,july 16
little grebe,new york,july 24
common teal,new york,september 24
albatross,kentucky,may 30
common teal,maine,november 05
common teal,missouri,april 28
stork,michigan,june 14
flamingo,kentucky,june 15
vulture,missouri,may 03
vulture,kentucky,may 18
stork,kansas,june 21
long-tailed duck,missouri,august 18
common teal,new york,july 15
stork,kentucky,october 04
bald eagle,michigan,june 11
common teal,michigan,may 18
flamingo,maine,september 12
little grebe,kansas,july 02
stork,missouri,august 16
common teal,kentucky,july 02
stork,kansas,july 08
heron,kansas,august 11
flamingo,kansas,june 09
bald eagle,new york,june 24
shoebill,missouri,august 22
stork,new york,july 25
common teal,kansas,september 12
vulture,missouri,june 07
shoebill,missouri,september 19
bald eagle,michigan,june 17
shoebill,missouri,november 05
heron,maine,june 27
heron,michigan,july 03
bald eagle,kansas,september 09
common teal,kansas,august 05
bald eagle,michigan,july 25
heron,kansas,september 01
albatross,kansas,june 25
long-tailed duck,new york,august 05
albatross,new york,july 23
albatross,maine,july 23
little grebe,maine,april 17
stork,maine,june 18
stork,missouri,april 18
common teal,maine,july 27
heron,maine,may 21
little grebe,michigan,august 05
common teal,kentucky,august 09
shoebill,new york,may 10
vulture,maine,september 09
little grebe,kansas,august 17
heron,maine,july 25
flamingo,missouri,august 26
bald eagle,maine,august 25
common teal,kansas,may 03
heron,kansas,july 15
shoebill,michigan,june 01
flamingo,maine,october 11
vulture,kansas,july 02
albatross,kansas,october 09
little grebe,new york,april 15
stork,michigan,july 15
long-tailed duck,new york,may 08
long-tailed duck,michigan,april 23
little grebe,kansas,november 05
long-tailed duck,kentucky,july 06
stork,kansas,july 30
common teal,new york,march 14
flamingo,kansas,august 13
little grebe,new york,september 20
stork,michigan,august 15
heron,michigan,august 09
flamingo,michigan,september 24
bald eagle,kansas,august 22
stork,kansas,june 23
heron,kentucky,june 18
bald eagle,kansas,june 05
long-tailed duck,new york,august 14
bald eagle,kansas,september 16
common teal,maine,april 24
little grebe,new york,may 20
shoebill,missouri,november 05
albatross,new york,august 06
flamingo,missouri,may 29
bald eagle,missouri,june 25
little grebe,kentucky,june 05
albatross,michigan,august 26
vulture,kentucky,september 03
albatross,michigan,june 20
bald eagle,new york,october 09
long-tailed duck,michigan,june 03
common teal,michigan,may 25
stork,new york,july 25
long-tailed duck,kentucky,june 19
stork,kentucky,june 01
albatross,missouri,may 30
common teal,michigan,september 20
heron,missouri,august 24
bald eagle,michigan,june 24
vulture,michigan,august 22
stork,kentucky,july 05
vulture,kansas,august 15
shoebill,kansas,july 11
long-tailed duck,new york,august 15
common teal,kentucky,july 02
stork,maine,may 28
common teal,new york,july 18
shoebill,michigan,july 11
long-tailed duck,new york,june 28
flamingo,michigan,august 23
bald eagle,missouri,september 07
flamingo,michigan,july 28
long-tailed duck,kentucky,june 26
shoebill,kentucky,june 22
flamingo,missouri,july 24
heron,new york,july 02
heron,kansas,june 21
bald eagle,kentucky,june 26
vulture,michigan,september 22
vulture,missouri,march 26
heron,missouri,september 04
flamingo,kansas,september 21
shoebill,kansas,september 04
little grebe,kansas,september 05
shoebill,kansas,june 27
stork,maine,august 17
vulture,missouri,june 11
albatross,new york,june 20
shoebill,missouri,june 11
heron,maine,may 24
long-tailed duck,michigan,july 11
shoebill,maine,july 11
stork,maine,july 14
bald eagle,maine,august 27
long-tailed duck,kentucky,july 03
albatross,missouri,august 17
common teal,missouri,july 18
shoebill,maine,july 22
heron,new york,august 05
flamingo,maine,july 24
shoebill,new york,july 03
little grebe,new york,november 24
vulture,missouri,july 23
stork,maine,october 03
common teal,missouri,june 15
long-tailed duck,michigan,september 28
heron,new york,july 03
heron,new york,july 18
bald eagle,kentucky,july 01
shoebill,maine,september 21
flamingo,maine,june 02
bald eagle,maine,october 01
vulture,maine,may 31
flamingo,maine,june 02
bald eagle,missouri,may 30
long-tailed duck,maine,june 23
flamingo,new york,june 19
shoebill,kentucky,august 02
vulture,michigan,july 29
little grebe,missouri,september 12
stork,michigan,june 20
vulture,maine,july 13
heron,missouri,april 27
long-tailed duck,missouri,august 13
shoebill,new york,august 11
vulture,michigan,july 22
shoebill,maine,may 16
long-tailed duck,missouri,july 04
vulture,kansas,august 24
vulture,new york,september 20
shoebill,kansas,july 30
flamingo,missouri,july 05
vulture,maine,july 25
shoebill,maine,july 13
flamingo,new york,september 03
bald eagle,kansas,august 17
little grebe,kansas,may 22
vulture,missouri,july 31
flamingo,kentucky,june 17
heron,new york,may 02
bald eagle,missouri,june 21
albatross,new york,may 05
shoebill,kansas,may 25
long-tailed duck,michigan,april 15
long-tailed duck,kansas,june 06
flamingo,maine,august 14
flamingo,kentucky,august 10
shoebill,maine,july 09
bald eagle,kansas,may 23
bald eagle,michigan,july 18
bald eagle,kansas,july 08
stork,missouri,may 03
stork,kentucky,july 12
flamingo,michigan,july 10
common teal,kansas,july 14
flamingo,kentucky,may 04
albatross,missouri,june 01
shoebill,kentucky,september 28
stork,new york,may 29
common teal,michigan,july 23
albatross,kentucky,july 19
heron,maine,june 21
little grebe,missouri,october 02
vulture,kansas,may 27
little grebe,new york,october 30
common teal,missouri,august 08
common teal,missouri,may 28
little grebe,new york,may 17
heron,kansas,june 24
albatross,maine,may 28
bald eagle,kansas,july 29
flamingo,kansas,july 21
long-tailed duck,kansas,march 17
albatross,kentucky,july 07
common teal,kansas,july 11
shoebill,missouri,august 26
stork,kentucky,may 26
bald eagle,kentucky,april 14
vulture,maine,june 05
albatross,kentucky,july 21
vulture,missouri,may 28
long-tailed duck,maine,july 29
vulture,michigan,june 22
shoebill,missouri,june 26
heron,michigan,september 09
flamingo,new york,june 24
long-tailed duck,missouri,april 25
stork,maine,september 20
flamingo,kansas,september 03
bald eagle,kansas,may 15
bald eagle,michigan,july 21
shoebill,kansas,july 06
shoebill,kansas,june 30
bald eagle,michigan,july 12
heron,missouri,october 29
common teal,new york,june 17
bald eagle,maine,august 17
little grebe,michigan,june 20
little grebe,kentucky,september 08
bald eagle,michigan,september 06
heron,kansas,august 21
albatross,kentucky,july 04
bald eagle,new york,august 17
little grebe,kansas,july 18
heron,kentucky,october 05
bald eagle,kentucky,august 10
common teal,kentucky,august 02
stork,kansas,june 17
stork,kentucky,july 26
common teal,missouri,june 25
bald eagle,maine,june 02
long-tailed duck,kansas,august 07
stork,new york,august 19
stork,michigan,may 15
albatross,new york,july 17
albatross,kansas,october 04
little grebe,kentucky,june 24
shoebill,kentucky,may 03
shoebill,kentucky,june 16
heron,missouri,may 08
little grebe,kansas,october 05
flamingo,missouri,may 13
vulture,kansas,september 20
shoebill,new york,november 11
shoebill,kansas,october 03
albatross,michigan,june 19
shoebill,kansas,august 01
flamingo,kentucky,september 27
flamingo,new york,august 16
albatross,kansas,august 08
flamingo,maine,october 03
shoebill,kentucky,july 15
albatross,kansas,september 18
vulture,michigan,october 20
common teal,missouri,may 03
common teal,michigan,july 06
common teal,kentucky,september 01
heron,michigan,august 08
shoebill,missouri,may 14
heron,missouri,july 09
vulture,maine,september 30
bald eagle,kansas,june 12
shoebill,kentucky,september 10
albatross,michigan,september 21
albatross,missouri,september 18
long-tailed duck,kentucky,august 12
common teal,new york,september 09
flamingo,new york,may 19
common teal,kentucky,july 17
stork,michigan,august 25
shoebill,maine,july 15
flamingo,missouri,august 29
long-tailed duck,maine,august 08
stork,missouri,september 01
albatross,kentucky,august 21
bald eagle,kansas,may 05
little grebe,michigan,october 09
bald eagle,kansas,april 25
stork,kentucky,april 11
long-tailed duck,kansas,july 16
bald eagle,michigan,september 28
heron,new york,august 18
long-tailed duck,new york,july 23
heron,kansas,march 21
flamingo,kansas,june 20
stork,michigan,august 11
little grebe,maine,february 25
long-tailed duck,maine,september 02
heron,new york,june 05
heron,michigan,august 04
bald eagle,missouri,september 11
little grebe,maine,july 21
albatross,kansas,august 05
stork,michigan,august 02
stork,missouri,september 18
stork,maine,august 01
common teal,missouri,september 22
heron,missouri,may 17
bald eagle,maine,may 02
vulture,kansas,may 14
bald eagle,michigan,june 25
stork,maine,may 18
vulture,kentucky,september 07
long-tailed duck,missouri,may 05
long-tailed duck,new york,november 09
common teal,michigan,august 11
stork,michigan,june 09
stork,missouri,august 06
common teal,kansas,july 16
common teal,michigan,june 24
albatross,kansas,june 24
flamingo,kansas,september 29
heron,new york,september 20
vulture,kentucky,july 15
little grebe,michigan,august 19
albatross,kansas,september 24
vulture,kansas,august 08
shoebill,missouri,august 31
shoebill,kentucky,march 19
long-tailed duck,michigan,august 21
vulture,maine,august 04
common teal,new york,september 23
long-tailed duck,michigan,august 17
flamingo,new york,september 01
vulture,kansas,august 08
stork,maine,august 29
little grebe,kentucky,july 08
stork,kentucky,june 12
long-tailed duck,maine,august 11
flamingo,michigan,june 06
shoebill,kansas,april 28
shoebill,maine,march 28
stork,maine,may 10
albatross,maine,july 01
bald eagle,kentucky,july 19
shoebill,maine,may 18
long-tailed duck,missouri,april 21
flamingo,michigan,july 28
shoebill,michigan,august 19
long-tailed duck,maine,may 08
shoebill,kansas,july 25
heron,michigan,june 18
little grebe,kansas,july 31
albatross,missouri,march 18
flamingo,kansas,july 23
little grebe,new york,july 04
common teal,kentucky,october 05
vulture,kansas,april 17
shoebill,maine,august 08
shoebill,new york,august 05
long-tailed duck,maine,august 05
bald eagle,kentucky,may 29
heron,new york,august 10
long-tailed duck,kansas,july 18
vulture,kansas,august 06
albatross,kentucky,july 12
bald eagle,new york,august 16
little grebe,maine,july 12
shoebill,michigan,october 01
stork,maine,august 01
long-tailed duck,missouri,august 08
common teal,missouri,july 19
long-tailed duck,maine,june 12
vulture,kansas,march 28
common teal,maine,june 27
stork,kentucky,august 28
albatross,kansas,july 01
flamingo,kentucky,july 10
long-tailed duck,missouri,june 29
vulture,new york,july 04
common teal,kentucky,april 14
flamingo,michigan,july 10
vulture,missouri,may 18
stork,michigan,june 16
stork,michigan,july 30
heron,new york,september 21
little grebe,new york,july 14
long-tailed duck,new york,august 02
long-tailed duck,missouri,july 13
heron,kentucky,july 29
little grebe,kansas,november 18
little grebe,new york,july 27
stork,kentucky,july 20
common teal,new york,may 09
shoebill,kentucky,september 26
little grebe,new york,june 04
common teal,new york,march 17
heron,missouri,september 04
stork,maine,october 01
bald eagle,maine,september 18
long-tailed duck,maine,october 19
vulture,kansas,august 17
vulture,kentucky,may 03
shoebill,missouri,august 18
vulture,kentucky,march 14
little grebe,kentucky,september 11
shoebill,kentucky,june 20
stork,new york,july 02
stork,kentucky,may 03
albatross,new york,june 25
common teal,maine,july 24
vulture,new york,october 27
common teal,michigan,august 07
shoebill,kansas,june 13
vulture,michigan,may 20
common teal,maine,august 31
heron,new york,july 18
shoebill,missouri,june 30
stork,michigan,may 12
stork,kansas,may 09
stork,maine,june 03
stork,kansas,june 21
shoebill,kentucky,august 03
stork,kentucky,july 28
bald eagle,michigan,august 13
common teal,new york,july 12
flamingo,kansas,july 20
vulture,maine,july 18
vulture,missouri,july 22
common teal,kansas,may 11
stork,kentucky,august 03
common teal,maine,july 05
little grebe,missouri,november 09
bald eagle,maine,september 25
long-tailed duck,kansas,december 03
long-tailed duck,missouri,july 10
bald eagle,kansas,april 20
stork,kentucky,july 03
little grebe,missouri,september 01
heron,kansas,july 04
common teal,kansas,july 07
heron,kentucky,july 26
vulture,maine,july 27
long-tailed duck,missouri,june 02
bald eagle,kansas,august 06
flamingo,kansas,july 06
vulture,kansas,december 17
little grebe,new york,june 30
heron,kentucky,august 17
bald eagle,new york,september 26
stork,michigan,september 17
bald eagle,michigan,june 25
heron,kentucky,october 12
shoebill,kentucky,september 23
little grebe,new york,june 26
albatross,michigan,november 21
heron,new york,july 30
common teal,michigan,june 29
shoebill,michigan,july 05
stork,kansas,june 12
bald eagle,michigan,september 17
heron,kentucky,september 25
vulture,michigan,june 26
heron,new york,july 09
stork,missouri,september 16
common teal,kentucky,june 22
flamingo,kentucky,september 03
stork,michigan,june 09
common teal,kentucky,august 20
albatross,kentucky,july 28
long-tailed duck,maine,june 05
stork,michigan,august 11
long-tailed duck,kentucky,august 30
albatross,missouri,may 24
little grebe,new york,september 17
flamingo,michigan,may 19
little grebe,maine,october 16
little grebe,michigan,july 30
little grebe,kansas,april 25
little grebe,michigan,august 15
vulture,kentucky,october 10
little grebe,kansas,august 29
shoebill,michigan,september 06
heron,missouri,august 29
little grebe,michigan,may 13
stork,new york,august 25
albatross,kentucky,september 12
little grebe,michigan,august 13
vulture,kentucky,july 01
bald eagle,maine,july 14
common teal,new york,july 07
long-tailed duck,kansas,october 24
stork,kansas,october 20
vulture,michigan,september 08
albatross,new york,july 04
shoebill,michigan,june 15
little grebe,michigan,june 05
flamingo,missouri,october 04
shoebill,kentucky,june 18
stork,kansas,september 29
albatross,maine,june 17
vulture,michigan,august 09
stork,missouri,july 04
common teal,kansas,september 25
vulture,new york,may 28
common teal,michigan,august 26
shoebill,kentucky,october 10
heron,kansas,july 04
long-tailed duck,kentucky,may 11
heron,new york,july 26
common teal,kansas,july 12
stork,michigan,may 23
long-tailed duck,michigan,september 05
stork,kentucky,july 28
vulture,kansas,october 05
common teal,missouri,august 03
shoebill,maine,may 22
common teal,michigan,july 08
shoebill,maine,september 16
vulture,kentucky,november 12
bald eagle,michigan,june 06
stork,new york,july 20
bald eagle,maine,october 11
long-tailed duck,michigan,may 22
stork,kansas,september 14
bald eagle,maine,july 15
vulture,michigan,july 03
bald eagle,kentucky,july 09
vulture,maine,august 26
flamingo,maine,june 25
bald eagle,michigan,july 27
stork,new york,august 24
vulture,maine,september 18
long-tailed duck,michigan,july 23
long-tailed duck,maine,august 19
long-tailed duck,maine,september 06
stork,maine,september 02
common teal,michigan,may 20
long-tailed duck,kentucky,august 30
little grebe,kentucky,september 12
long-tailed duck,new york,august 07
vulture,kentucky,july 24
flamingo,michigan,august 16
bald eagle,kansas,october 12
shoebill,michigan,september 28
long-tailed duck,new york,august 02
vulture,kansas,may 30
common teal,maine,july 09
flamingo,kentucky,august 05
bald eagle,maine,october 15
flamingo,kentucky,june 17
bald eagle,new york,june 01
stork,maine,june 06
vulture,kansas,september 26
shoebill,new york,july 20
bald eagle,michigan,september 10
long-tailed duck,missouri,june 03
albatross,michigan,may 19
vulture,kansas,september 23
long-tailed duck,michigan,may 18
flamingo,kansas,october 17
flamingo,kansas,september 25
heron,maine,april 18
bald eagle,new york,july 19
bald eagle,missouri,october 22
little grebe,kansas,july 11
shoebill,michigan,august 16
stork,kansas,august 01
common teal,kentucky,june 23
bald eagle,kentucky,june 28
albatross,missouri,august 16
flamingo,missouri,june 05
stork,kentucky,july 22
vulture,missouri,august 01
shoebill,new york,august 26
vulture,missouri,july 01
bald eagle,missouri,july 22
stork,new york,august 08
little grebe,missouri,october 04
shoebill,michigan,july 12
albatross,kentucky,may 15
flamingo,kentucky,september 07
little grebe,missouri,june 24
shoebill,maine,august 12
long-tailed duck,new york,october 07
little grebe,missouri,june 28
shoebill,missouri,september 16
vulture,new york,june 10
bald eagle,kentucky,september 28
common teal,kentucky,july 15
flamingo,new york,september 11
little grebe,missouri,august 16
vulture,kentucky,july 12
flamingo,missouri,september 18
common teal,new york,may 16
flamingo,maine,august 16
albatross,kansas,may 07
heron,kentucky,may 07
vulture,kansas,june 26
heron,michigan,july 08
heron,missouri,september 15
common teal,maine,april 04
long-tailed duck,kentucky,june 15
vulture,kansas,august 24
heron,kentucky,august 11
little grebe,michigan,july 30
common teal,kentucky,july 15
bald eagle,missouri,august 06
heron,maine,august 22
little grebe,kansas,september 09
bald eagle,kansas,september 27
stork,missouri,july 15
flamingo,kansas,august 11
bald eagle,kentucky,july 16
albatross,kentucky,august 16
bald eagle,maine,july 08
little grebe,missouri,august 03
bald eagle,maine,july 30
vulture,michigan,october 17
albatross,maine,october 10
little grebe,michigan,june 27
little grebe,maine,november 19
common teal,maine,april 17
long-tailed duck,new york,june 18
shoebill,maine,may 17
bald eagle,kansas,july 28
bald eagle,new york,september 09
shoebill,kentucky,august 31
albatross,new york,august 03
common teal,maine,july 19
long-tailed duck,michigan,july 12
heron,new york,july 23
flamingo,kansas,june 30
vulture,new york,august 24
vulture,michigan,july 20
flamingo,missouri,september 12
stork,kentucky,may 29
little grebe,michigan,august 15
heron,kentucky,may 02
long-tailed duck,new york,july 04
heron,kansas,march 05
flamingo,missouri,august 17
flamingo,missouri,july 02
albatross,michigan,june 19
common teal,kansas,july 08
shoebill,maine,august 19
flamingo,new york,october 22
heron,kentucky,june 17
heron,maine,september 07
common teal,kansas,july 06
heron,kentucky,may 21
common teal,missouri,may 20
little grebe,maine,august 10
heron,kansas,july 04
flamingo,missouri,may 12
common teal,michigan,july 07
flamingo,michigan,july 21
heron,missouri,august 16
flamingo,kansas,august 20
stork,maine,april 23
flamingo,kentucky,june 28
long-tailed duck,missouri,july 10
common teal,michigan,july 12
long-tailed duck,michigan,august 28
heron,maine,september 09
shoebill,michigan,july 09
common teal,michigan,may 27
little grebe,michigan,september 17
vulture,michigan,may 14
flamingo,new york,august 28
albatross,maine,august 10
stork,new york,september 17
heron,maine,may 29
common teal,kansas,july 12
stork,kansas,september 21
bald eagle,missouri,march 10
albatross,maine,july 02
little grebe,missouri,may 28
albatross,missouri,may 07
albatross,michigan,july 23
bald eagle,michigan,june 22
bald eagle,maine,july 26
stork,kentucky,august 15
stork,kansas,august 20
heron,kentucky,august 03
stork,michigan,september 05
common teal,kentucky,september 03
little grebe,kansas,june 28
vulture,new york,september 12
little grebe,maine,august 01
little grebe,michigan,june 11
flamingo,kansas,september 12
bald eagle,kansas,july 23
stork,maine,august 08
heron,michigan,july 28
long-tailed duck,kentucky,june 06
bald eagle,new york,june 04
albatross,kentucky,august 18
long-tailed duck,kansas,july 04
heron,michigan,october 06
bald eagle,kansas,august 01
little grebe,michigan,june 30
little grebe,maine,june 27
heron,missouri,july 04
vulture,new york,july 07
stork,new york,september 16
heron,michigan,july 31
flamingo,new york,july 09
stork,michigan,october 19
vulture,maine,july 27
common teal,missouri,july 24
flamingo,kentucky,august 17
flamingo,michigan,july 17
albatross,new york,october 20
long-tailed duck,kentucky,february 26
bald eagle,michigan,august 08
vulture,new york,july 27
vulture,new york,july 10
long-tailed duck,kansas,july 12
heron,missouri,july 15
heron,kansas,july 28
flamingo,missouri,july 27
shoebill,michigan,september 04
stork,michigan,february 25
albatross,michigan,may 04
long-tailed duck,new york,july 26
little grebe,kansas,june 06
albatross,new york,june 07
bald eagle,missouri,july 19
heron,maine,august 11
little grebe,maine,may 20
little grebe,new york,august 19
heron,new york,august 31
bald eagle,kansas,july 14
heron,michigan,august 29
common teal,michigan,july 06
common teal,michigan,july 16
stork,missouri,august 02
little grebe,kansas,june 12
stork,kentucky,april 19
bald eagle,new york,august 10
long-tailed duck,kentucky,july 27
common teal,maine,july 18
little grebe,kentucky,june 09
long-tailed duck,kentucky,april 21
stork,maine,august 03
albatross,michigan,june 10
heron,kansas,may 29
shoebill,new york,july 28
bald eagle,missouri,october 15
little grebe,kentucky,july 13
bald eagle,maine,may 03
flamingo,missouri,september 24
flamingo,kentucky,july 14
little grebe,missouri,june 30
stork,new york,august 16
heron,kansas,june 26
long-tailed duck,maine,august 30
flamingo,maine,june 27
stork,michigan,october 06
common teal,new york,july 23
vulture,new york,july 21
stork,missouri,june 30
little grebe,new york,september 03
stork,kentucky,june 30
heron,kansas,august 14
bald eagle,new york,march 24
albatross,missouri,september 14
little grebe,michigan,august 25
long-tailed duck,maine,june 23
little grebe,maine,august 09
flamingo,maine,august 30
flamingo,michigan,july 04
albatross,missouri,august 13
flamingo,kansas,august 16
little grebe,kentucky,july 11
shoebill,maine,august 27
little grebe,michigan,july 31
common teal,michigan,march 14
shoebill,missouri,may 11
stork,new york,august 11
flamingo,kentucky,august 18
vulture,maine,june 24
flamingo,kansas,june 30
heron,michigan,october 06
little grebe,kentucky,may 11
vulture,maine,november 01
long-tailed duck,kansas,july 07
flamingo,michigan,october 24
heron,kentucky,august 21
common teal,missouri,september 24
albatross,michigan,october 04
little grebe,kentucky,may 19
albatross,missouri,august 07
shoebill,maine,june 26
shoebill,new york,august 25
heron,michigan,august 08
long-tailed duck,maine,may 02
stork,kansas,june 07
vulture,kentucky,september 17
common teal,kentucky,august 28
flamingo,missouri,september 02
long-tailed duck,new york,september 28
bald eagle,maine,may 16
vulture,kentucky,may 24
vulture,missouri,july 21
albatross,kentucky,may 13
little grebe,maine,may 03
bald eagle,missouri,may 31
bald eagle,kentucky,july 19
long-tailed duck,kansas,august 21
little grebe,michigan,august 11
bald eagle,michigan,june 05
shoebill,missouri,june 26
common teal,kentucky,august 06
little grebe,missouri,september 03
albatross,maine,june 12
long-tailed duck,kansas,july 04
stork,kentucky,july 29
albatross,new york,august 03
little grebe,michigan,october 15
little grebe,maine,july 16
stork,missouri,july 29
albatross,new york,september 20
common teal,missouri,august 21
flamingo,kentucky,september 27
long-tailed duck,missouri,july 13
albatross,michigan,july 21
stork,maine,may 27
albatross,kentucky,july 08
albatross,kentucky,september 20
shoebill,maine,june 06
flamingo,new york,may 20
bald eagle,maine,august 06
flamingo,kansas,august 14
long-tailed duck,kentucky,july 15
albatross,kansas,october 28
little grebe,maine,october 09
long-tailed duck,michigan,july 18
bald eagle,kansas,june 15
long-tailed duck,kentucky,august 05
bald eagle,kentucky,july 05
stork,michigan,october 10
little grebe,new york,august 05
bald eagle,maine,june 08
albatross,missouri,june 20
heron,new york,august 28
common teal,kansas,july 23
vulture,missouri,june 21
little grebe,new york,august 09
stork,new york,june 15
albatross,new york,may 08
flamingo,new york,july 23
bald eagle,kansas,december 19
albatross,kentucky,august 23
common teal,maine,august 31
albatross,new york,december 01
flamingo,kentucky,april 19
long-tailed duck,maine,july 30
bald eagle,missouri,june 04
vulture,kentucky,may 23
little grebe,missouri,july 27
flamingo,missouri,october 05
bald eagle,michigan,june 29
vulture,kansas,july 03
heron,kentucky,june 15
albatross,kansas,april 25
little grebe,kentucky,october 02
long-tailed duck,missouri,august 17
heron,new york,september 04
bald eagle,maine,september 01
shoebill,missouri,july 10
bald eagle,michigan,june 26
vulture,maine,september 19
vulture,kansas,may 29
vulture,missouri,may 14
common teal,kansas,november 06
little grebe,kentucky,june 11
common teal,michigan,august 26
heron,kansas,july 24
flamingo,missouri,june 08
common teal,new york,may 22
long-tailed duck,new york,august 17
common teal,michigan,april 10
shoebill,michigan,july 11
flamingo,kentucky,september 27
albatross,maine,june 04
flamingo,maine,august 12
vulture,michigan,july 29
flamingo,maine,august 24
bald eagle,kansas,may 04
little grebe,michigan,august 03
bald eagle,michigan,may 27
stork,kentucky,june 16
vulture,missouri,october 03
common teal,maine,october 31
shoebill,missouri,july 26
albatross,maine,may 08
common teal,maine,october 23
vulture,kansas,august 01
flamingo,missouri,july 03
shoebill,michigan,june 20
heron,missouri,july 09
shoebill,new york,october 08
bald eagle,kansas,may 01
vulture,missouri,july 04
vulture,kentucky,may 20
heron,michigan,september 13
long-tailed duck,maine,july 08
long-tailed duck,maine,june 29
heron,maine,july 15
shoebill,kentucky,august 19
shoebill,kansas,august 07
long-tailed duck,new york,august 10
long-tailed duck,kentucky,august 22
flamingo,maine,august 25
stork,kentucky,june 27
shoebill,michigan,june 17
shoebill,kansas,september 19
stork,missouri,september 04
stork,kansas,september 30
little grebe,missouri,september 10
little grebe,kansas,june 22
little grebe,kansas,august 22
